ages,accident_damages,Insurance,service_repairs,Name,Price,Mileage,fuel_capacity,wheelbase,dirver_leg_room,dirver_head_room,cargo_capacity,curb_weight,towing_capacity,drive_type_text,transmission_text,torque_num,torque_rpm,dimension_L,dimension_W,dimension_H,mile_per_gallon_city,mile_per_gallon_hwy,engine_cly,engine_fuel,engine_L,color_ext,color_int,torque
4 year(s),,Null,,2019 Ford Explorer XLT,"$26,998*",53K miles,18.6 gal,"112.8""","42.9""","41.4""",21 cu ft,"4,443 lbs","2,000/2,000 lbs",Front Wheel Drive,Automatic,255,4000,"198.3"" L "," 78.9"" W "," 70"" H",17 city,24 hwy,6-cyl, Gas, 3.5L,Blue,Black,637.5
Current Year,No Accidents or Damage Reported,Null,,2023 Nissan Pathfinder S,"$35,998*",5K miles,Null,"114.2""","44.3""","42.3""",16.6 cu ft,"4,469 lbs","3,500/3,500 lbs",Four Wheel Drive,Automatic,259,4800,"197"" L "," 77.9"" W "," 70.9"" H",21 city,27 hwy,6-cyl, Gas, 3.5L,Black,Black,539.5833333333333
6 year(s),No Accidents or Damage Reported,Null,,2017 Honda Pilot EX-L,"$27,998*",45K miles,19.5 gal,"111""","40.9""","39.5""",16.5 cu ft,"4,123 lbs",Null,Front Wheel Drive,Automatic,262,4700,"194.5"" L "," 78.6"" W "," 69.8"" H",19 city,27 hwy,6-cyl, Gas, 3.5L,Green,Tan,557.4468085106383
4 year(s),No Accidents or Damage Reported,Null,1 Service Record(s) Reported,2019 Chevrolet Traverse LS,"$26,998*",59K miles,19.4 gal,"120.9""","41""","41.3""",23.0 cu ft,Null,Null,Front Wheel Drive,Automatic,266,2800,"204.3"" L "," 78.6"" W "," 70.7"" H",18 city,27 hwy,6-cyl, Gas, 3.6L,White,Black,950.0
5 year(s),No Accidents or Damage Reported,Null,,2018 Jeep Grand Cherokee Altitude,Price unavailable*,60K miles,24.6 gal,"114.8""","40.3""","39.9""",36.3 cu ft,"4,513 lbs","3,500/3,500 lbs",Rear Wheel Drive,Automatic,260,4000,"189.8"" L "," 76.5"" W "," 69.3"" H",19 city,26 hwy,6-cyl, Gas, 3.6L,Black,Black,650.0
3 year(s),No Accidents or Damage Reported,Null,,2020 Mercedes-Benz GLS450,"$59,998*",25K miles,23.8 gal,"123.4""","40.3""","39.4""",17.4 cu ft,"5,412 lbs",Null,All Wheel Drive,Automatic,369,1600,"205"" L "," 77"" W "," 71.8"" H",Null,Null,6-cyl, Turbo Gas, 3.0L,White,Brown,2306.25
7 year(s),,Null,14 Service Record(s) Reported,2016 Toyota 4Runner SR5 Premium,"$28,998*",85K miles,23 gal,"109.8""","41.7""","38.6""",47.2 cu ft,"4,400 lbs","5,000/5,000 lbs",Rear Wheel Drive,Automatic,278,4400,"190.2"" L "," 75.8"" W "," 71.5"" H",17 city,22 hwy,6-cyl, Gas, 4.0L,Silver,Black,631.8181818181819
5 year(s),No Accidents or Damage Reported,Null,,2018 Buick Encore Preferred,"$19,998*",45K miles,14.0 gal,"100.60""","40.82""","39.58""",Null,"3,237 lbs",Null,Front Wheel Drive,Automatic,148,1850,"168.41"" L "," 69.85"" W "," 65.26"" H",25 city,33 hwy,4-cyl, Turbo Gas, 1.4L,Blue,Black,800.0
4 year(s),,Null,,2019 Jeep Grand Cherokee Limited,"$29,998*",29K miles,24.6 gal,"114.8""","40.3""","39.9""",36.3 cu ft,"4,746 lbs","3,500/3,500 lbs",Four Wheel Drive,Automatic,260,4000,"189.8"" L "," 76.5"" W "," 69.3"" H",18 city,25 hwy,6-cyl, Gas, 3.6L,Silver,Black,650.0
9 year(s),No Accidents or Damage Reported,Null,1 Service Record(s) Reported,2014 Ford Escape SE,"$13,998*",128K miles,15.1 gal,"105.9""","43.1""","39.9""",34.3 cu ft,"3,502 lbs","2,000/2,000 lbs",Front Wheel Drive,Automatic,184,2500,"178.1"" L "," 72.4"" W "," 66.3"" H",23 city,32 hwy,4-cyl, Turbo Gas, 1.6L,Red,Gray,736.0
